student_id,course_id,activity_date,minutes_spent,lessons_completed,progress_pct,last_activity_ts,source_system
S0171,C-RE-201,2025-12-19,69,2,71.24,2025-12-19 13:31:00,lms_moodle
S0171,C-RE-201,2025-12-27,16,2,86.26,2025-12-27 12:18:00,lms_moodle
S0171,C-RE-201,2026-01-01,85,5,61.92,2026-01-01 16:54:00,lms_moodle
S0171,C-RE-201,2026-01-10,57,3,49.69,2026-01-10 13:00:00,lms_canvas
S0171,C-RE-201,2026-01-17,16,4,100.00,2026-01-17 10:09:00,lms_moodle
S0172,C-RE-101,2025-10-31,17,5,21.72,2025-10-31 20:47:00,lms_canvas
S0172,C-RE-101,2025-11-06,54,4,20.49,2025-11-06 17:42:00,lms_canvas
S0172,C-RE-101,2025-11-09,79,2,45.48,2025-11-09 20:01:00,lms_canvas
S0172,C-RE-101,2025-11-16,38,0,61.48,2025-11-16 08:26:00,lms_moodle
S0172,C-RE-101,2025-11-22,9,4,36.81,2025-11-22 12:26:00,lms_moodle
S0172,C-RE-101,2025-11-25,7,1,51.16,2025-11-25 22:40:00,lms_moodle
S0172,C-RE-101,2025-11-29,76,2,50.97,2025-11-29 21:52:00,lms_moodle
S0172,C-RE-101,2025-12-05,9,0,100.00,2025-12-05 11:51:00,lms_moodle
S0172,C-RE-101,2025-12-13,78,2,100.00,2025-12-13 16:56:00,lms_canvas
S0172,C-RE-101,2025-11-02,15,5,20.03,2025-11-02 21:53:00,lms_moodle
S0172,C-RE-101,2025-11-05,60,1,21.44,2025-11-05 11:32:00,lms_canvas
S0172,C-RE-101,2025-11-10,6,0,29.28,2025-11-10 08:41:00,lms_moodle
S0172,C-RE-101,2025-11-12,31,2,29.02,2025-11-12 15:44:00,lms_moodle
S0172,C-RE-101,2025-11-15,79,1,30.84,2025-11-15 09:52:00,lms_moodle
S0172,C-RE-101,2025-11-16,32,4,32.03,2025-11-16 11:27:00,lms_moodle
S0172,C-RE-101,2025-11-18,70,4,47.35,2025-11-18 08:43:00,lms_canvas
S0172,C-RE-101,2025-11-21,11,0,51.03,2025-11-21 20:35:00,lms_canvas
S0172,C-RE-101,2025-11-30,21,5,87.27,2025-11-30 15:40:00,lms_moodle
S0172,C-RE-101,2025-12-02,62,3,100.00,2025-12-02 13:02:00,lms_moodle
S0172,C-RE-101,2025-12-03,77,2,82.64,2025-12-03 08:44:00,lms_moodle
S0172,C-RE-101,2025-12-11,27,5,100.00,2025-12-11 13:20:00,lms_moodle
S0172,C-RE-101,2025-12-15,24,4,71.60,2025-12-15 12:30:00,lms_canvas
S0172,C-RE-101,2025-12-18,73,3,100.00,2025-12-18 18:42:00,lms_moodle
S0172,C-RE-201,2026-01-20,86,3,8.70,2026-01-20 21:06:00,lms_canvas
S0172,C-RE-201,2026-01-25,48,4,16.97,2026-01-25 08:53:00,lms_moodle
S0172,C-RE-201,2026-01-30,9,5,36.14,2026-01-30 14:04:00,lms_canvas
S0172,C-RE-201,2026-02-03,67,5,36.61,2026-02-03 09:26:00,lms_canvas
S0172,C-RE-201,2026-02-06,14,2,57.32,2026-02-06 14:16:00,lms_moodle
S0172,C-RE-201,2026-02-10,88,0,70.46,2026-02-10 22:15:00,lms_canvas
S0172,C-RE-201,2026-02-12,78,3,44.89,2026-02-12 15:11:00,lms_moodle
S0172,C-RE-201,2026-02-28,67,1,100.00,2026-02-28 22:58:00,lms_moodle
S0173,C-FIN-110,2025-11-03,63,0,16.70,2025-11-03 09:40:00,lms_canvas
S0173,C-FIN-110,2025-11-06,48,1,24.21,2025-11-06 09:10:00,lms_canvas
S0173,C-FIN-110,2025-11-18,88,5,76.25,2025-11-18 06:35:00,lms_canvas
S0173,C-FIN-110,2025-11-19,26,3,60.95,2025-11-19 07:39:00,lms_moodle
S0173,C-FIN-110,2025-11-23,90,3,63.84,2025-11-23 06:09:00,lms_moodle
S0173,C-FIN-110,2025-11-30,51,5,100.00,2025-11-30 12:53:00,lms_moodle
S0173,C-FIN-110,2025-12-01,63,0,78.25,2025-12-01 18:48:00,lms_canvas
S0173,C-FIN-110,2025-12-04,18,5,46.11,2025-12-04 06:12:00,lms_moodle
S0173,C-FIN-110,2025-12-15,6,5,100.00,2025-12-15 06:28:00,lms_canvas
S0173,C-FIN-110,2025-12-16,36,3,100.00,2025-12-16 07:33:00,lms_moodle
S0174,C-RE-101,2026-01-22,81,1,4.69,2026-01-22 19:31:00,lms_moodle
S0174,C-RE-101,2026-01-30,74,3,27.30,2026-01-30 11:39:00,lms_moodle
S0174,C-RE-101,2026-02-03,49,0,37.87,2026-02-03 15:43:00,lms_moodle
S0174,C-RE-101,2026-02-04,48,3,24.50,2026-02-04 10:27:00,lms_moodle
S0174,C-RE-101,2026-02-06,55,2,40.02,2026-02-06 08:49:00,lms_canvas
S0174,C-RE-101,2026-02-20,69,0,58.70,2026-02-20 14:31:00,lms_moodle
S0174,C-RE-101,2026-02-21,78,2,32.22,2026-02-21 07:12:00,lms_moodle
S0174,C-RE-101,2026-02-25,47,1,90.35,2026-02-25 07:11:00,lms_moodle
S0174,C-RE-101,2026-02-26,27,3,82.25,2026-02-26 13:03:00,lms_canvas
S0174,C-RE-101,2026-03-05,21,5,78.23,2026-03-05 14:22:00,lms_canvas
S0174,C-RE-101,2026-03-06,52,3,65.04,2026-03-06 06:39:00,lms_canvas
S0174,C-RE-101,2026-03-07,64,2,100.00,2026-03-07 07:46:00,lms_moodle
S0174,C-RE-101,2026-03-09,34,2,56.31,2026-03-09 22:21:00,lms_canvas
S0174,C-RE-101,2026-03-11,87,1,77.18,2026-03-11 18:47:00,lms_moodle
S0174,C-RE-101,2026-03-12,52,0,63.76,2026-03-12 12:30:00,lms_canvas
S0174,C-RE-101,2026-03-15,12,5,100.00,2026-03-15 12:25:00,lms_moodle
S0174,C-RE-101,2026-03-19,81,1,80.52,2026-03-19 21:27:00,lms_canvas
S0174,C-RE-101,2026-03-20,32,2,74.28,2026-03-20 17:44:00,lms_moodle
S0175,C-RE-101,2025-11-02,27,1,13.39,2025-11-02 12:06:00,lms_canvas
S0175,C-RE-101,2025-11-08,34,1,34.09,2025-11-08 07:00:00,lms_moodle
S0175,C-RE-101,2025-11-23,23,5,41.04,2025-11-23 07:13:00,lms_moodle
S0175,C-RE-101,2025-11-25,6,2,43.25,2025-11-25 13:56:00,lms_canvas
S0175,C-RE-101,2025-11-27,20,5,74.37,2025-11-27 22:13:00,lms_moodle
S0175,C-RE-101,2025-12-13,51,3,100.00,2025-12-13 08:08:00,lms_moodle
S0175,C-RE-101,2025-12-14,87,3,100.00,2025-12-14 06:17:00,lms_moodle
S0175,C-RE-101,2025-12-16,33,3,62.51,2025-12-16 22:51:00,lms_moodle
S0175,C-RE-101,2025-12-20,19,3,100.00,2025-12-20 18:34:00,lms_canvas
S0175,C-RE-101,2025-12-23,88,5,100.00,2025-12-23 17:54:00,lms_moodle
S0175,C-HC-210,2025-12-16,90,1,11.22,2025-12-16 06:20:00,lms_canvas
S0175,C-HC-210,2025-12-19,23,5,23.83,2025-12-19 12:41:00,lms_moodle
S0175,C-HC-210,2025-12-24,71,4,24.15,2025-12-24 12:16:00,lms_canvas
S0175,C-HC-210,2025-12-29,72,4,27.11,2025-12-29 07:14:00,lms_moodle
S0175,C-HC-210,2026-01-02,83,4,44.56,2026-01-02 22:55:00,lms_canvas
S0175,C-HC-210,2026-01-08,32,0,69.22,2026-01-08 06:15:00,lms_canvas
S0175,C-HC-210,2026-01-10,17,4,62.61,2026-01-10 19:22:00,lms_moodle
S0175,C-HC-210,2026-01-13,15,5,80.58,2026-01-13 06:08:00,lms_moodle
S0175,C-HC-210,2026-01-18,6,3,73.00,2026-01-18 22:25:00,lms_canvas
S0175,C-HC-210,2026-01-21,56,5,80.45,2026-01-21 15:31:00,lms_moodle
S0175,C-HC-210,2026-01-23,65,0,100.00,2026-01-23 19:15:00,lms_canvas
S0175,C-HC-210,2026-01-25,76,4,78.97,2026-01-25 08:56:00,lms_canvas
S0175,C-HC-210,2026-02-01,34,4,88.50,2026-02-01 15:09:00,lms_moodle
S0175,C-HC-210,2026-02-04,53,1,73.10,2026-02-04 16:22:00,lms_moodle
S0176,C-RE-101,2026-01-05,83,2,36.84,2026-01-05 15:00:00,lms_canvas
S0176,C-RE-101,2026-01-06,76,4,23.74,2026-01-06 15:26:00,lms_moodle
S0176,C-RE-101,2026-01-08,60,5,36.89,2026-01-08 12:04:00,lms_moodle
S0176,C-RE-101,2026-01-10,12,4,35.66,2026-01-10 07:03:00,lms_canvas
S0176,C-RE-101,2026-01-18,16,0,60.43,2026-01-18 20:13:00,lms_moodle
S0176,C-RE-101,2026-01-20,90,3,40.40,2026-01-20 11:22:00,lms_moodle
S0176,C-RE-101,2026-01-28,89,3,50.75,2026-01-28 11:10:00,lms_canvas
S0176,C-RE-101,2026-01-30,41,4,72.35,2026-01-30 12:38:00,lms_canvas
S0176,C-RE-101,2026-02-04,59,5,76.66,2026-02-04 09:37:00,lms_canvas
S0176,C-RE-101,2026-02-11,9,4,51.04,2026-02-11 22:27:00,lms_moodle
S0176,C-RE-101,2026-02-19,7,5,100.00,2026-02-19 10:26:00,lms_moodle
S0176,C-RE-101,2026-02-20,43,3,100.00,2026-02-20 12:42:00,lms_moodle
S0176,C-HC-210,2026-01-15,17,3,1.59,2026-01-15 17:40:00,lms_canvas
S0176,C-HC-210,2026-01-17,6,2,5.10,2026-01-17 21:52:00,lms_canvas
S0176,C-HC-210,2026-01-19,39,3,9.35,2026-01-19 15:16:00,lms_moodle
S0176,C-HC-210,2026-01-26,32,5,35.05,2026-01-26 13:34:00,lms_moodle
S0176,C-HC-210,2026-01-31,75,0,42.30,2026-01-31 16:08:00,lms_canvas
S0176,C-HC-210,2026-02-06,89,2,40.89,2026-02-06 17:58:00,lms_canvas
S0176,C-HC-210,2026-02-10,75,1,50.90,2026-02-10 15:47:00,lms_moodle
S0176,C-HC-210,2026-02-13,61,0,65.60,2026-02-13 22:15:00,lms_moodle
S0176,C-HC-210,2026-02-14,40,1,81.55,2026-02-14 17:02:00,lms_moodle
S0176,C-HC-210,2026-02-21,70,2,85.04,2026-02-21 22:02:00,lms_moodle
S0176,C-HC-210,2026-02-22,25,5,64.22,2026-02-22 10:15:00,lms_canvas
S0176,C-HC-210,2026-02-23,70,4,91.59,2026-02-23 18:17:00,lms_moodle
S0176,C-HC-210,2026-02-25,82,5,55.89,2026-02-25 13:19:00,lms_canvas
S0176,C-HC-210,2026-03-05,50,2,100.00,2026-03-05 16:11:00,lms_canvas
S0176,C-HC-210,2026-03-07,28,0,100.00,2026-03-07 18:02:00,lms_canvas
S0176,C-HC-210,2026-03-14,69,3,66.49,2026-03-14 22:34:00,lms_canvas
S0177,C-FIN-110,2025-12-25,12,1,0.00,2025-12-25 14:28:00,lms_moodle
S0177,C-FIN-110,2026-01-12,63,3,44.45,2026-01-12 09:42:00,lms_canvas
S0177,C-FIN-110,2026-01-13,59,0,26.08,2026-01-13 09:51:00,lms_moodle
S0177,C-FIN-110,2026-01-15,10,1,51.54,2026-01-15 18:44:00,lms_moodle
S0177,C-FIN-110,2026-01-18,49,4,61.86,2026-01-18 22:45:00,lms_canvas
S0177,C-FIN-110,2026-01-20,86,4,72.95,2026-01-20 07:02:00,lms_moodle
S0177,C-FIN-110,2026-01-21,20,2,55.14,2026-01-21 13:13:00,lms_canvas
S0177,C-FIN-110,2026-01-31,52,1,99.54,2026-01-31 19:45:00,lms_moodle
S0177,C-FIN-110,2026-02-02,5,0,100.00,2026-02-02 22:20:00,lms_moodle
S0177,C-FIN-110,2026-02-18,5,0,73.41,2026-02-18 16:50:00,lms_moodle
S0177,C-FIN-110,2026-02-20,29,4,58.32,2026-02-20 06:04:00,lms_canvas
S0177,C-HC-210,2025-12-07,81,2,6.65,2025-12-07 09:12:00,lms_moodle
S0177,C-HC-210,2025-12-09,85,5,8.74,2025-12-09 17:21:00,lms_canvas
S0177,C-HC-210,2025-12-10,78,0,14.06,2025-12-10 13:53:00,lms_moodle
S0177,C-HC-210,2025-12-26,73,3,25.59,2025-12-26 19:50:00,lms_moodle
S0177,C-HC-210,2025-12-27,14,3,23.36,2025-12-27 06:41:00,lms_moodle
S0177,C-HC-210,2025-12-28,83,1,52.68,2025-12-28 12:45:00,lms_canvas
S0177,C-HC-210,2026-01-02,76,5,84.34,2026-01-02 17:01:00,lms_moodle
S0177,C-HC-210,2026-01-07,17,4,62.73,2026-01-07 10:37:00,lms_canvas
S0177,C-HC-210,2026-01-08,31,1,40.20,2026-01-08 12:17:00,lms_moodle
S0177,C-HC-210,2026-01-14,25,1,44.45,2026-01-14 14:02:00,lms_canvas
S0177,C-HC-210,2026-01-20,32,3,100.00,2026-01-20 08:59:00,lms_moodle
S0177,C-HC-210,2026-01-24,68,2,100.00,2026-01-24 17:24:00,lms_canvas
S0177,C-HC-210,2026-01-26,62,2,100.00,2026-01-26 18:25:00,lms_canvas
S0177,C-HC-210,2026-01-27,13,5,100.00,2026-01-27 11:57:00,lms_moodle
S0177,C-RE-201,2025-12-31,59,2,3.96,2025-12-31 08:10:00,lms_canvas
S0177,C-RE-201,2026-01-01,20,4,5.59,2026-01-01 08:34:00,lms_canvas
S0177,C-RE-201,2026-01-02,20,5,9.84,2026-01-02 13:55:00,lms_canvas
S0177,C-RE-201,2026-01-12,30,0,19.10,2026-01-12 17:37:00,lms_moodle
S0177,C-RE-201,2026-01-21,79,5,65.10,2026-01-21 07:27:00,lms_canvas
S0177,C-RE-201,2026-01-22,33,0,61.95,2026-01-22 16:38:00,lms_moodle
S0177,C-RE-201,2026-02-04,76,5,87.88,2026-02-04 09:54:00,lms_canvas
S0177,C-RE-201,2026-02-08,79,5,72.73,2026-02-08 09:36:00,lms_moodle
S0177,C-RE-201,2026-02-13,75,0,100.00,2026-02-13 17:01:00,lms_moodle
S0178,C-HC-210,2025-11-13,71,0,0.00,2025-11-13 14:49:00,lms_canvas
S0178,C-HC-210,2025-11-16,76,0,4.52,2025-11-16 19:53:00,lms_canvas
S0178,C-HC-210,2025-11-17,74,5,4.60,2025-11-17 21:58:00,lms_canvas
S0178,C-HC-210,2025-11-18,37,0,13.04,2025-11-18 13:17:00,lms_moodle
S0178,C-HC-210,2025-11-22,77,2,13.75,2025-11-22 17:01:00,lms_moodle
S0178,C-HC-210,2025-11-26,6,4,30.68,2025-11-26 16:53:00,lms_canvas
S0178,C-HC-210,2025-12-10,57,1,64.38,2025-12-10 20:16:00,lms_moodle
S0178,C-HC-210,2025-12-31,55,3,100.00,2025-12-31 13:43:00,lms_moodle
S0178,C-HC-210,2026-01-02,78,5,54.06,2026-01-02 14:09:00,lms_moodle
S0178,C-HC-210,2026-01-05,15,2,68.17,2026-01-05 06:18:00,lms_moodle
S0178,C-RE-201,2025-12-16,49,1,5.45,2025-12-16 18:54:00,lms_moodle
S0178,C-RE-201,2025-12-22,68,1,22.54,2025-12-22 18:07:00,lms_moodle
S0178,C-RE-201,2025-12-23,42,5,29.09,2025-12-23 22:20:00,lms_canvas
S0178,C-RE-201,2025-12-29,22,5,31.95,2025-12-29 20:24:00,lms_canvas
S0178,C-RE-201,2025-12-31,20,3,35.48,2025-12-31 18:27:00,lms_canvas
S0178,C-RE-201,2026-01-04,29,2,52.64,2026-01-04 10:17:00,lms_moodle
S0178,C-RE-201,2026-01-05,75,4,70.87,2026-01-05 19:30:00,lms_canvas
S0178,C-RE-201,2026-01-07,20,3,46.96,2026-01-07 11:53:00,lms_moodle
S0178,C-RE-201,2026-01-08,67,5,44.54,2026-01-08 11:04:00,lms_moodle
S0178,C-RE-201,2026-01-09,68,1,40.96,2026-01-09 10:20:00,lms_canvas
S0178,C-RE-201,2026-01-14,40,1,99.35,2026-01-14 16:09:00,lms_moodle
S0178,C-RE-201,2026-01-18,54,0,38.05,2026-01-18 16:47:00,lms_moodle
S0178,C-RE-201,2026-01-20,81,3,100.00,2026-01-20 20:11:00,lms_canvas
S0178,C-RE-201,2026-01-21,51,0,68.84,2026-01-21 10:00:00,lms_moodle
S0178,C-RE-201,2026-01-23,34,2,60.13,2026-01-23 08:12:00,lms_canvas
S0178,C-RE-201,2026-01-28,70,2,83.66,2026-01-28 19:01:00,lms_moodle
S0178,C-RE-201,2026-01-31,83,4,74.45,2026-01-31 10:15:00,lms_canvas
S0178,C-RE-201,2026-02-04,21,5,100.00,2026-02-04 09:00:00,lms_canvas
S0178,C-RE-201,2026-02-08,23,4,90.96,2026-02-08 14:56:00,lms_canvas
S0178,C-RE-201,2025-12-20,8,4,11.41,2025-12-20 21:32:00,lms_canvas
S0178,C-RE-201,2026-01-02,38,5,47.84,2026-01-02 12:43:00,lms_moodle
S0178,C-RE-201,2026-01-26,66,4,100.00,2026-01-26 10:44:00,lms_moodle
S0178,C-RE-201,2026-01-29,10,1,52.51,2026-01-29 09:27:00,lms_canvas
S0178,C-RE-201,2026-02-04,34,0,71.70,2026-02-04 22:05:00,lms_canvas
S0178,C-RE-201,2026-02-05,88,0,100.00,2026-02-05 18:09:00,lms_moodle
S0178,C-RE-201,2026-02-06,25,3,87.76,2026-02-06 20:33:00,lms_moodle
S0178,C-RE-201,2026-02-11,32,5,94.90,2026-02-11 22:30:00,lms_moodle
S0179,C-RE-101,2025-11-22,30,5,20.12,2025-11-22 21:52:00,lms_canvas
S0179,C-RE-101,2025-11-23,45,2,14.32,2025-11-23 11:08:00,lms_moodle
S0179,C-RE-101,2025-11-27,30,2,16.04,2025-11-27 20:33:00,lms_canvas
S0179,C-RE-101,2025-12-03,75,0,31.58,2025-12-03 13:16:00,lms_moodle
S0179,C-RE-101,2025-12-06,51,1,46.38,2025-12-06 22:11:00,lms_moodle
S0179,C-RE-101,2025-12-10,25,0,77.32,2025-12-10 20:25:00,lms_moodle
S0179,C-RE-101,2025-12-16,60,3,90.57,2025-12-16 07:34:00,lms_canvas
S0179,C-RE-101,2025-12-17,74,4,97.01,2025-12-17 15:20:00,lms_moodle
S0179,C-RE-101,2025-12-18,15,5,79.23,2025-12-18 07:40:00,lms_moodle
S0179,C-RE-101,2025-12-28,45,1,50.36,2025-12-28 12:45:00,lms_moodle
S0179,C-RE-101,2026-01-02,76,2,100.00,2026-01-02 09:23:00,lms_canvas
S0179,C-RE-101,2026-01-08,55,1,65.48,2026-01-08 07:30:00,lms_moodle
S0179,C-RE-101,2026-01-11,15,2,100.00,2026-01-11 14:14:00,lms_canvas
S0179,C-RE-101,2026-01-12,86,0,60.80,2026-01-12 18:05:00,lms_moodle
S0179,C-HC-210,2025-12-30,32,0,19.71,2025-12-30 21:06:00,lms_canvas
S0179,C-HC-210,2026-01-03,51,1,18.90,2026-01-03 13:56:00,lms_moodle
S0179,C-HC-210,2026-01-07,79,3,22.60,2026-01-07 19:53:00,lms_moodle
S0179,C-HC-210,2026-01-09,8,0,19.96,2026-01-09 07:47:00,lms_canvas
S0179,C-HC-210,2026-01-12,86,2,31.96,2026-01-12 15:38:00,lms_moodle
S0179,C-HC-210,2026-01-14,51,5,58.15,2026-01-14 17:52:00,lms_moodle
S0179,C-HC-210,2026-01-19,85,0,71.55,2026-01-19 22:32:00,lms_canvas
S0179,C-HC-210,2026-01-27,65,4,66.86,2026-01-27 10:07:00,lms_moodle
S0179,C-HC-210,2026-01-28,78,4,49.66,2026-01-28 14:13:00,lms_moodle
S0179,C-HC-210,2026-02-04,60,1,91.35,2026-02-04 21:57:00,lms_moodle
S0179,C-HC-210,2026-02-09,79,0,100.00,2026-02-09 12:13:00,lms_canvas
S0179,C-HC-210,2026-02-11,25,1,71.37,2026-02-11 16:16:00,lms_canvas
S0179,C-HC-210,2026-02-14,61,0,86.88,2026-02-14 12:43:00,lms_canvas
S0179,C-HC-210,2026-02-18,44,5,100.00,2026-02-18 22:13:00,lms_moodle
S0179,C-RE-201,2025-11-21,53,5,0.00,2025-11-21 10:07:00,lms_canvas
S0179,C-RE-201,2025-11-22,87,4,1.25,2025-11-22 12:54:00,lms_moodle
S0179,C-RE-201,2025-12-05,73,1,27.46,2025-12-05 14:48:00,lms_moodle
S0179,C-RE-201,2025-12-07,22,3,24.37,2025-12-07 12:38:00,lms_canvas
S0179,C-RE-201,2025-12-10,30,0,53.44,2025-12-10 17:41:00,lms_moodle
S0179,C-RE-201,2025-12-13,77,1,51.14,2025-12-13 07:57:00,lms_moodle
S0179,C-RE-201,2025-12-15,56,5,70.40,2025-12-15 07:56:00,lms_moodle
S0179,C-RE-201,2025-12-16,74,2,74.43,2025-12-16 09:11:00,lms_canvas
S0179,C-RE-201,2025-12-17,37,5,73.54,2025-12-17 12:21:00,lms_moodle
S0179,C-RE-201,2025-12-19,79,4,33.13,2025-12-19 22:42:00,lms_moodle
S0179,C-RE-201,2025-12-20,60,2,34.69,2025-12-20 14:11:00,lms_canvas
S0179,C-RE-201,2025-12-21,8,3,74.96,2025-12-21 20:35:00,lms_canvas
S0179,C-RE-201,2025-12-22,65,5,32.18,2025-12-22 13:50:00,lms_moodle
S0179,C-RE-201,2026-01-03,37,5,100.00,2026-01-03 09:05:00,lms_moodle
S0179,C-RE-201,2026-01-06,48,4,78.16,2026-01-06 17:47:00,lms_moodle
S0179,C-RE-201,2026-01-08,78,2,64.02,2026-01-08 13:31:00,lms_canvas
S0179,C-RE-201,2026-01-12,18,1,100.00,2026-01-12 19:12:00,lms_moodle
S0179,C-RE-201,2026-01-14,48,4,100.00,2026-01-14 21:25:00,lms_moodle
S0179,C-RE-201,2026-01-18,59,4,100.00,2026-01-18 21:23:00,lms_canvas
S0180,C-FIN-110,2025-11-25,76,0,11.68,2025-11-25 15:11:00,lms_moodle
S0180,C-FIN-110,2025-11-26,67,1,6.92,2025-11-26 06:43:00,lms_moodle
S0180,C-FIN-110,2025-12-04,56,0,22.45,2025-12-04 06:02:00,lms_canvas
S0180,C-FIN-110,2025-12-05,14,0,20.27,2025-12-05 09:21:00,lms_moodle
S0180,C-FIN-110,2025-12-07,72,0,25.85,2025-12-07 11:47:00,lms_canvas
S0180,C-FIN-110,2025-12-10,57,2,37.98,2025-12-10 11:48:00,lms_canvas
S0180,C-FIN-110,2025-12-13,38,4,48.56,2025-12-13 08:00:00,lms_moodle
S0180,C-FIN-110,2025-12-18,17,3,68.98,2025-12-18 14:52:00,lms_moodle
S0180,C-FIN-110,2025-12-22,82,0,50.34,2025-12-22 08:21:00,lms_moodle
S0180,C-FIN-110,2025-12-26,33,4,81.30,2025-12-26 06:24:00,lms_moodle
S0180,C-FIN-110,2025-12-28,83,4,65.19,2025-12-28 13:24:00,lms_moodle
S0180,C-FIN-110,2025-12-29,28,0,82.39,2025-12-29 18:07:00,lms_canvas
S0180,C-FIN-110,2026-01-09,28,1,93.89,2026-01-09 19:19:00,lms_canvas
S0180,C-FIN-110,2026-01-10,27,0,86.38,2026-01-10 18:36:00,lms_moodle
S0180,C-FIN-110,2026-01-13,25,2,100.00,2026-01-13 21:06:00,lms_moodle
S0180,C-FIN-110,2026-01-16,51,5,100.00,2026-01-16 12:10:00,lms_moodle
S0180,C-FIN-110,2025-11-14,70,2,0.00,2025-11-14 19:48:00,lms_canvas
S0180,C-FIN-110,2025-11-20,9,4,10.12,2025-11-20 21:12:00,lms_moodle
S0180,C-FIN-110,2025-11-21,69,3,20.81,2025-11-21 21:55:00,lms_moodle
S0180,C-FIN-110,2025-11-25,32,5,31.15,2025-11-25 19:17:00,lms_moodle
S0180,C-FIN-110,2025-11-27,68,0,17.37,2025-11-27 12:09:00,lms_moodle
S0180,C-FIN-110,2025-12-03,55,3,44.00,2025-12-03 17:38:00,lms_moodle
S0180,C-FIN-110,2025-12-05,38,5,35.06,2025-12-05 20:41:00,lms_moodle
S0180,C-FIN-110,2025-12-10,54,4,39.48,2025-12-10 14:28:00,lms_canvas
S0180,C-FIN-110,2025-12-11,49,2,72.47,2025-12-11 13:17:00,lms_moodle
S0180,C-FIN-110,2025-12-13,37,2,66.57,2025-12-13 10:16:00,lms_canvas
S0180,C-FIN-110,2025-12-15,51,1,58.45,2025-12-15 11:38:00,lms_canvas
S0180,C-FIN-110,2025-12-21,76,5,57.19,2025-12-21 22:39:00,lms_moodle
S0180,C-FIN-110,2025-12-23,45,1,89.05,2025-12-23 14:21:00,lms_canvas
S0180,C-FIN-110,2025-12-24,35,3,100.00,2025-12-24 17:17:00,lms_canvas
S0180,C-FIN-110,2025-12-27,66,4,43.63,2025-12-27 13:34:00,lms_canvas
S0180,C-FIN-110,2026-01-06,30,5,100.00,2026-01-06 18:37:00,lms_canvas
S0180,C-FIN-110,2026-01-09,28,5,100.00,2026-01-09 13:26:00,lms_moodle
S0180,C-FIN-110,2026-01-11,43,5,100.00,2026-01-11 14:51:00,lms_canvas
S0180,C-FIN-110,2026-01-12,65,1,100.00,2026-01-12 07:51:00,lms_moodle
S0181,C-RE-201,2025-12-18,37,0,0.00,2025-12-18 07:51:00,lms_canvas
S0181,C-RE-201,2025-12-29,57,2,22.36,2025-12-29 20:40:00,lms_moodle
S0181,C-RE-201,2025-12-31,31,1,36.16,2025-12-31 18:29:00,lms_moodle
S0181,C-RE-201,2026-01-09,87,3,33.73,2026-01-09 18:55:00,lms_moodle
S0181,C-RE-201,2026-01-11,9,1,34.48,2026-01-11 10:57:00,lms_moodle
S0181,C-RE-201,2026-02-02,30,4,100.00,2026-02-02 14:07:00,lms_moodle
S0181,C-RE-201,2026-02-12,81,1,100.00,2026-02-12 15:52:00,lms_canvas
S0181,C-RE-101,2025-12-14,60,0,1.97,2025-12-14 09:43:00,lms_moodle
S0181,C-RE-101,2025-12-18,19,3,7.99,2025-12-18 22:16:00,lms_moodle
S0181,C-RE-101,2025-12-24,65,4,24.94,2025-12-24 12:33:00,lms_canvas
S0181,C-RE-101,2026-01-13,35,0,57.48,2026-01-13 14:16:00,lms_canvas
S0181,C-RE-101,2026-01-22,46,3,100.00,2026-01-22 17:17:00,lms_moodle
S0181,C-RE-101,2026-02-07,72,4,79.56,2026-02-07 16:01:00,lms_moodle
S0181,C-HC-210,2025-12-29,47,3,2.51,2025-12-29 07:30:00,lms_canvas
S0181,C-HC-210,2025-12-30,86,5,4.17,2025-12-30 09:10:00,lms_canvas
S0181,C-HC-210,2026-01-08,35,5,19.78,2026-01-08 09:55:00,lms_canvas
S0181,C-HC-210,2026-01-22,77,0,31.37,2026-01-22 21:29:00,lms_moodle
S0181,C-HC-210,2026-01-23,51,4,59.52,2026-01-23 22:19:00,lms_canvas
S0181,C-HC-210,2026-01-26,31,1,57.90,2026-01-26 22:28:00,lms_canvas
S0181,C-HC-210,2026-01-27,47,5,60.30,2026-01-27 06:31:00,lms_canvas
S0181,C-HC-210,2026-01-30,10,5,85.97,2026-01-30 18:54:00,lms_moodle
S0181,C-HC-210,2026-02-12,20,0,100.00,2026-02-12 14:02:00,lms_moodle
S0181,C-HC-210,2026-02-14,9,3,98.66,2026-02-14 15:28:00,lms_moodle
S0182,C-RE-101,2025-12-16,47,5,0.00,2025-12-16 06:55:00,lms_moodle
S0182,C-RE-101,2025-12-29,38,4,16.36,2025-12-29 11:32:00,lms_canvas
S0182,C-RE-101,2025-12-30,83,0,19.30,2025-12-30 20:35:00,lms_canvas
S0182,C-RE-101,2026-01-01,89,3,41.71,2026-01-01 14:15:00,lms_canvas
S0182,C-RE-101,2026-01-07,59,3,54.75,2026-01-07 16:47:00,lms_moodle
S0182,C-RE-101,2026-01-12,38,2,74.99,2026-01-12 16:47:00,lms_canvas
S0182,C-RE-101,2026-01-14,8,1,86.76,2026-01-14 07:29:00,lms_moodle
S0182,C-RE-101,2026-01-18,60,0,88.75,2026-01-18 16:09:00,lms_moodle
S0182,C-RE-101,2026-02-03,84,4,100.00,2026-02-03 09:47:00,lms_moodle
S0182,C-RE-101,2026-02-05,25,1,100.00,2026-02-05 07:57:00,lms_canvas
